CEP,NUM,LATITUDE,LONGITUDE
65035230,2,-2.5327186,-44.2850397
65063460,2,-2.5296170,-44.2384067
65035090,2,-2.5306460,-44.2836112
65053540,2,-2.5618165,-44.2206478
65052390,2,-21.1282626,-48.9961347
65030390,2,-2.5475566,-44.2811446
65055365,2,-2.5682246,-44.2144468
65057230,2,-2.5410534,-44.2595005
65062847,2,-,-
65055477,2,-2.5661623,-44.2432275
65042470,2,-2.5473387,-44.2688411
65056567,2,-2.5612710,-44.2136988
65082639,2,-2.5423218,-44.3317312
65065330,2,-2.4837198,-44.2408409
65054300,2,-2.5376211,-44.2043851
65041844,2,-2.5659851,-44.2779071
65090856,2,-2.6086720,-44.2342120
65064552,2,-2.5143500,-44.2395980
65025260,2,-2.5391099,-44.2829046
65071130,2,-2.5184442,-44.2539171
65080530,2,-2.5442270,-44.3310595
65058804,2,-2.5992696,-44.1923787
65095900,2,-2.6142802,-44.3211591
65036460,2,-2.5405580,-44.2639890
65047220,2,-2.5466420,-44.2481964
65077353,2,-2.5391099,-44.2829046
65045700,2,-2.5413429,-44.2566539
65095600,2,-2.6142802,-44.3211591
65040370,2,-2.5572001,-44.2641531
65065290,2,-2.5391099,-44.2829046
65090715,2,-2.6294211,-44.2684789
65052869,2,-2.5494763,-44.2076633
65031590,2,-2.5415275,-44.2772600
65040846,2,-2.5730313,-44.2668293
65068687,2,-2.4869350,-44.2070201
65057558,2,-2.5477692,-44.3283464
65075370,2,-2.5104390,-44.2945606
65072461,2,-2.5006065,-44.2448568
65066120,2,-2.4853240,-44.2426172
65046080,2,-2.5458739,-44.2464611
65090050,2,-2.5952897,-44.2484101
65044413,2,-2.5648535,-44.2711344
65026180,2,-2.5728021,-44.3104665
65082221,2,-2.5508763,-44.3299286
65025360,2,-2.5560704,-44.3131243
65043560,2,-2.5391099,-44.2829046
65090593,2,-2.5448888,-44.2806591
65058253,2,-2.5868841,-44.1870691
65085803,2,-2.5630847,-44.3310279
65044844,2,-2.5570878,-44.2755592
65047050,2,-2.5417101,-44.2540308
65081351,2,-2.5685276,-44.3081486
65042130,2,-2.5376838,-44.1979377
65031430,2,-2.5464921,-44.2831736
65092045,2,-2.6272731,-44.2698903
65053160,2,-2.5391099,-44.2829046
65052440,2,-2.5391099,-44.2829046
65047060,2,-2.5391099,-44.2829046
65060868,2,-2.5434830,-44.2239239
65059450,2,-2.5410642,-44.2778786
65040260,2,-2.5454320,-44.2645560
65057641,2,-2.5937979,-44.2177315
65057707,2,-2.5541922,-44.2364479
65094016,2,-7.9837775,-46.6452865
65020600,2,-2.5413665,-44.2545399
65031390,2,-2.5391099,-44.2829046
65068340,2,-2.5398080,-44.2949840
65076030,2,-2.5118106,-44.2998950
65050370,2,-2.5391099,-44.2829046
65054130,2,-2.5569024,-44.2189821
65072460,2,-2.5008043,-44.2467169
65077410,2,-2.5009720,-44.3103365
65092414,2,-2.5436053,-44.2472309
65071090,2,-2.5098605,-44.2594608
65077230,2,-2.4919080,-44.2965956
65077330,2,-2.4915414,-44.3019793
65010570,2,-2.5346747,-44.3048740
65071260,2,-2.5259588,-44.2473374
65080830,2,-2.5564427,-44.3146391
65049300,2,-2.5516202,-44.2511502
65044490,2,-2.5633951,-44.2766657
65081738,2,-2.5714015,-44.2951631
65015350,2,-2.5348301,-44.2986353
65072562,2,-2.5171368,-44.2481266
65020430,2,-2.5391099,-44.2829046
65060360,2,-2.5503764,-44.2347153
65057678,2,-2.6051222,-44.1942209
65053830,2,-2.5724259,-44.1929074
65042883,2,-2.5540254,-44.2126640
65061350,2,-2.5323707,-44.2622142
65020360,2,-15.4734437,-58.3538965
65055470,2,-2.5988355,-44.2479552
65032190,2,-2.5488968,-44.2914648
65064200,2,-2.5548043,-44.2223877
65036580,2,-2.5376017,-44.2738486
65058219,2,-2.5698425,-44.2070043
65031081,2,-2.5506639,-44.2796993
65043050,2,-2.5391099,-44.2829046
65057748,2,-2.5989383,-44.2295263
65047370,2,-2.5408553,-44.2457659
65031460,2,-2.5469363,-44.2832585
65095540,2,-2.5391099,-44.2829046
65043470,2,-2.5391099,-44.2829046
65054860,2,-2.5305160,-44.2134099
65070800,2,-2.5287787,-44.2433513
65067392,2,-2.5054551,-44.2322730
65053512,2,-2.5407822,-44.2464380
65090704,2,-2.6283039,-44.2669905
65047849,2,-2.5391099,-44.2829046
65066325,2,-19.8238563,-44.0798805
65058286,2,-2.5842672,-44.1990789
65047030,2,-2.5391755,-44.2421485
65042864,2,-2.5416722,-44.2852999
65026190,2,-2.5391099,-44.2829046
65043590,2,-2.5391099,-44.2829046
65054560,2,-2.5381460,-44.1999521
65071732,2,-2.4896377,-44.2658073
65047590,2,-2.5465598,-44.2518724
65036020,2,-2.5402506,-44.2713218
65021200,2,-2.5304857,-44.2916019
65045350,2,-2.5345609,-44.2570200
65010080,2,-2.5391099,-44.2829046
65075837,2,-2.4921539,-44.2933170
65043140,2,-2.5403377,-44.2669131
65057270,2,-2.5566345,-44.2330087
65061021,2,-2.5286014,-44.2549153
65055443,2,-2.5674940,-44.2414446
65045300,2,-2.5393056,-44.2447058
65066840,2,-2.4993689,-44.2247579
65055390,2,-2.5719945,-44.2318624
65053440,2,-2.5650677,-44.2193617
65058161,2,-2.5365204,-44.2050438
65025550,2,-2.4949635,-44.2248887
65055830,2,-2.5652357,-44.2188452
65035472,2,-2.5254367,-44.2867133
65041725,2,-2.5431736,-44.2794170
65010340,2,-2.5520779,-44.2639400
65072670,2,-2.4986016,-44.2412052
65082571,2,-2.5491738,-44.3339441
65035660,2,-2.5294022,-44.2807835
65045060,2,-2.5675673,-44.2268664
65044789,2,-2.5572871,-44.2408322
65071371,2,-2.4961463,-44.2429456
65068186,2,-2.4836626,-44.2543780
65054280,2,-2.5397741,-44.2102636
65020971,2,-2.5265331,-44.2911786
65054750,2,-2.5335080,-44.2005904
65047300,2,-2.5389991,-44.2443475
65055510,2,-2.5739953,-44.2334212
65077660,2,-2.5008089,-44.2853426
65031290,2,-2.5661517,-44.3157913
65095090,2,-2.6068961,-44.2422142
65046340,2,-2.5414184,-44.2431714
65080680,2,-2.5622351,-44.3032549
65050610,2,-2.5391099,-44.2829046
65057626,2,-,-
65010360,2,-2.5295349,-44.2982509
65070570,2,-2.5186658,-44.2635027
65042690,2,-2.5403377,-44.2669131
65075160,2,-2.4996473,-44.2906085
65030280,2,-2.5391099,-44.2829046
65073030,2,-2.5431465,-44.2129258
65095678,2,-2.5391099,-44.2829046
65030510,2,-2.5438149,-44.2935695
65092278,1,-2.5011229,-44.2894779
65082405,1,-2.5537186,-44.2118436
65095510,1,-2.6077151,-44.2656892
65059866,1,-2.6132020,-44.2014159
65036330,1,-2.5391099,-44.2829046
65066668,1,-2.4959978,-44.2252200
65040305,1,-2.5413665,-44.2545399
65072390,1,-2.5081077,-44.2511126
65090048,1,-2.5934426,-44.2509723
65086020,1,-2.5517118,-44.3328921
65045730,1,-2.5607130,-44.2308110
65074854,1,-2.5077725,-44.2509868
65049235,1,-2.6003189,-44.1859508
65043821,1,-2.5613419,-44.2605457
65063670,1,-2.5371809,-44.2297447
65043680,1,-2.6065953,-44.1962578
65062090,1,-2.5349906,-44.2464344
65064528,1,-2.5391099,-44.2829046
65055349,1,-2.5725739,-44.2114421
65030730,1,-2.5344589,-44.2850332
65072850,1,-2.4920479,-44.2615053
65060849,1,-2.5435664,-44.2289410
65055371,1,-2.5659649,-44.1953638
65092548,1,-9.7413015,-36.6565298
65064437,1,-2.5765585,-44.1940438
65082234,1,-2.5131032,-44.2667977
65072630,1,-2.4992587,-44.2408973
65070060,1,-2.5125506,-44.2484390
65072470,1,-2.5030472,-44.2451525
65048730,1,-2.5574823,-44.2412583
65066884,1,-5.5317570,-47.4666222
65095685,1,-2.5823789,-44.2180558
65058687,1,-2.5391099,-44.2829046
65054260,1,-2.5369348,-44.2036878
65066080,1,-2.4872128,-44.2407990
65068583,1,-2.5520846,-44.2357642
65035058,1,-2.5255414,-44.2837824
65043205,1,-2.5545512,-44.2576312
65049340,1,-2.5373591,-44.2898794
65074360,1,-2.5795043,-44.1979418
65057440,1,-2.5561741,-44.2328829
65061410,1,-2.5304064,-44.2550672
65044881,1,-2.5599227,-44.2609388
65081757,1,-2.5738033,-44.3022004
65054888,1,-2.5305160,-44.2134099
65010110,1,-2.5359136,-44.2802262
65071230,1,-2.5249275,-44.2465934
65092125,1,-2.6714609,-44.2814650
65083745,1,-2.5333071,-44.3004111
65058672,1,-2.5391099,-44.2829046
65081432,1,-2.5712372,-44.3149308
65064467,1,-2.5131980,-44.2501650
65080013,1,-2.5608844,-44.3039286
65070847,1,-2.5248153,-44.2676869
65059750,1,-2.5599459,-44.2271247
65045860,1,-2.5620111,-44.2417048
65068639,1,-2.4878471,-44.2115376
65055287,1,-2.5765644,-44.2053425
65043858,1,-2.5958364,-44.1883648
65058690,1,-,-
65073450,1,-2.5248335,-44.2833218
65074261,1,-2.5391099,-44.2829046
65037060,1,-2.4821134,-44.2146306
65082615,1,-2.5436569,-44.3303764
65066880,1,-2.5046080,-44.2191400
65081800,1,-2.5714496,-44.2950005
65081516,1,-2.5775531,-44.3059901
65043630,1,-2.4831267,-44.1913209
65075310,1,-2.5004393,-44.2902528
65063160,1,-2.5303850,-44.2370858
65050010,1,-2.5391099,-44.2829046
65050300,1,-2.5391099,-44.2829046
65056307,1,-2.5630717,-44.2240801
65067260,1,-2.5128881,-44.2352709
65085120,1,-2.5342799,-44.2926843
65057844,1,-2.4871909,-44.2188674
65060040,1,-2.5225045,-44.2330129
65075840,1,-2.4942400,-44.2920832
65060563,1,-2.5543660,-44.2240760
65060250,1,-2.5397280,-44.2339863
65055372,1,-2.5725739,-44.2114421
65056030,1,-2.5699718,-44.2302709
65059453,1,-2.5925203,-44.1758735
65057853,1,-2.4859268,-44.2410954
65063420,1,-2.4979924,-44.2907059
65081490,1,-2.5769667,-44.3014219
65090060,1,-2.5954781,-44.2497797
65047490,1,-2.5391099,-44.2829046
65030680,1,-2.5484777,-44.2828121
65068709,1,-2.5486035,-44.3302066
65058638,1,-2.5970347,-44.2010344
65047841,1,-2.5391099,-44.2829046
65085225,1,-2.5630469,-44.3312950
65082708,1,-2.5376611,-44.3265588
65036640,1,-2.5034252,-44.2121958
65091573,1,-2.6244705,-44.2659307
65054420,1,-2.5356265,-44.2078004
65083424,1,-2.5442270,-44.3310595
65082692,1,-2.5414466,-44.3284885
65035210,1,-2.5313320,-44.2836654
65050360,1,-2.5391099,-44.2829046
65074810,1,-2.5075199,-44.2669359
65058444,1,-2.5313649,-44.2174405
65082465,1,-2.5516769,-44.3335884
65091612,1,-2.6603207,-44.3214762
65059894,1,-2.6028675,-44.2018543
65040690,1,-2.5072686,-44.2959724
65025620,1,-2.5357105,-44.2877106
65086146,1,-2.5387470,-44.2792071
65060030,1,-2.5361902,-44.2204612
65095208,1,-2.5694573,-44.1942232
65058257,1,-2.5868841,-44.1870691
65060879,1,-2.5467708,-44.2257302
65049260,1,-2.5568876,-44.2412624
65066870,1,-2.5053640,-44.2214307
65059290,1,-2.5636113,-44.2236869
65074700,1,-2.5391099,-44.2829046
65057674,1,-2.5933449,-44.2281936
65062040,1,-2.5333045,-44.2441105
65062100,1,-2.5109077,-44.2515110
65010905,1,-2.5278290,-44.3047545
65059423,1,-,-
65082000,1,-2.5587554,-44.3152609
65081650,1,-2.5703354,-44.3088326
65055359,1,-2.5301066,-44.2178803
65054203,1,-2.5532968,-44.2118964
65041291,1,-2.5475612,-44.2725159
65051790,1,-2.5477019,-44.2212190
65067030,1,-2.4978575,-44.2245752
65055015,1,-2.5391099,-44.2829046
65052872,1,-2.5479598,-44.2092903
65073215,1,-2.5063719,-44.2389549
65037470,1,-2.5453601,-44.2631254
65083420,1,-2.5607205,-44.2757473
65041194,1,-2.5582528,-44.2773945
65045280,1,-2.5445102,-44.2499611
65059853,1,-2.6161275,-44.2029943
65072010,1,-2.4949966,-44.2482665
65049160,1,-2.5392899,-44.2360487
65020520,1,-9.4049816,-47.2627931
65082569,1,-2.5481470,-44.3348842
65040870,1,-2.5720423,-44.2636340
65052210,1,-2.5544452,-44.2293758
65060181,1,-2.5425007,-44.2313290
65040875,1,-2.5735559,-44.2684864
65067854,1,-2.4914004,-44.2166857
65058667,1,-2.5895163,-44.2044575
65081399,1,-2.5717783,-44.3049276
65052560,1,-2.5484309,-44.2190244
65054440,1,-2.5354423,-44.2069911
65073630,1,-2.5094954,-44.2323138
65067410,1,-2.4923330,-44.2259048
65044458,1,-2.5572511,-44.2704612
65064310,1,-2.5391099,-44.2829046
65063630,1,-2.5365881,-44.2290204
65077390,1,-2.4912230,-44.2996449
65043420,1,-2.5604908,-44.2591961
65054520,1,-2.5350181,-44.2036916
65074251,1,-28.6894424,-49.3823350
65042600,1,-2.5370635,-44.2895008
65041840,1,-2.5008842,-44.2558408
65073105,1,-2.5431260,-44.2129727
65090784,1,-2.5496529,-44.3286566
65044730,1,-2.5605954,-44.2650175
65020410,1,-2.5299278,-44.2886237
65082240,1,-2.5485710,-44.3279900
65053130,1,-2.5391099,-44.2829046
65082696,1,-2.5395207,-44.3267171
65043540,1,-2.5391099,-44.2829046
65048180,1,-2.5576937,-44.2824113
65043265,1,-2.5521033,-44.2575822
65056530,1,-2.5649605,-44.2168261
65049030,1,-2.5409724,-44.2444759
65055610,1,-2.6025923,-44.2190874
65043500,1,-2.5391099,-44.2829046
65040240,1,-2.5679778,-44.2712599
65050100,1,-2.5391099,-44.2829046
65080810,1,-2.5544092,-44.3128743
65066431,1,-2.4942699,-44.2261554
65043250,1,-2.5520261,-44.2603716
65058549,1,-2.5932776,-44.1984800
65076740,1,-2.5391099,-44.2829046
65047600,1,-2.5441702,-44.2514815
65045857,1,-2.5632881,-44.2424507
65092676,1,-2.6849910,-44.2982151
65057867,1,-2.5557900,-44.2356073
65052849,1,-2.5982362,-44.2020857
65081445,1,-2.5750682,-44.3042399
65090405,1,-2.5626381,-44.2220171
65037200,1,-29.9020839,-51.2056825
65049210,1,-23.5505199,-46.6333094
65095672,1,-2.6142378,-44.2619793
65035840,1,-2.5260903,-44.2853013
65091572,1,-2.6244705,-44.2659307
65059650,1,-2.5596249,-44.2281665
65067394,1,-2.4921164,-44.2517513
65040620,1,-2.5498808,-44.2557813
65059420,1,-22.8468938,-45.2315651
65040310,1,-2.5463629,-44.2656077
65071379,1,-2.4916945,-44.2692196
65053280,1,-2.5502492,-44.2155316
65081685,1,-2.5781949,-44.3146417
65091606,1,-2.6603207,-44.3214762
65068858,1,-2.5178186,-44.2065705
65076570,1,-2.5084330,-44.3085896
65046804,1,-2.5379035,-44.2392421
65074879,1,-2.5084290,-44.2504065
65062630,1,-2.5311937,-44.2351942
65043780,1,-2.5656308,-44.2725747
65058755,1,-2.5816780,-44.1874101
65058822,1,-2.5464039,-44.2248705
65052040,1,-2.5391099,-44.2829046
65057752,1,-2.5492586,-44.3231394
65060050,1,-2.5486654,-44.2291653
65041237,1,-2.5489649,-44.3350454
65055479,1,-2.5460477,-44.0805798
65071712,1,-2.5064401,-44.2545789
65065730,1,-2.5040344,-44.2234853
65074497,1,-2.5973685,-44.2205327
65044857,1,-2.5593653,-44.2764516
65044810,1,-2.5732641,-44.2689096
65010907,1,-2.5279037,-44.3033438
65062390,1,-2.5258831,-44.2441291
65063380,1,-2.5330037,-44.2360540
65015680,1,-2.5381086,-44.2951462
65081476,1,-2.5737734,-44.3033366
65045869,1,-2.5641221,-44.2418809
65065415,1,-2.5391099,-44.2829046
65035690,1,-2.5419833,-44.2270151
65083403,1,-2.5909384,-44.3085404
65058349,1,-2.5961036,-44.1955194
65059670,1,-2.5190501,-44.2405395
65057760,1,-2.5993151,-44.2270582
65068677,1,-2.4924866,-44.2113321
65044871,1,-2.6069293,-44.2053522
65030570,1,-2.5412806,-44.2782428
65052889,1,-2.5482299,-44.2078280
65092440,1,-2.5259914,-44.2953450
65042120,1,-2.5561838,-44.2604637
65015510,1,-2.6153987,-44.2452909
65057632,1,-2.5391099,-44.2829046
65045150,1,-2.5425153,-44.2355488
65109899,1,-2.5391099,-44.2829046
65047570,1,-2.5477680,-44.2514552
65044441,1,-2.5572511,-44.2704612
65043350,1,-2.5391099,-44.2829046
65093324,1,-2.5387684,-44.2245831
65030470,1,-2.5450662,-44.2810406
65053470,1,-2.5478936,-44.3313300
65090539,1,-2.4856496,-44.2133483
65043720,1,-2.6070666,-44.2014752
65055323,1,-,-
65036231,1,-2.5667020,-44.2126440
65086142,1,-2.4947907,-44.2916373
65071730,1,-2.5788735,-44.2431882
65082330,1,-2.5461839,-44.3283655
65057210,1,-2.5621899,-44.2298277
65042290,1,-2.5553614,-44.2676866
65068651,1,-2.4918451,-44.2133569
65072440,1,-2.5086187,-44.2484907
65082077,1,-2.5614617,-44.3211179
65058531,1,-2.5958075,-44.1813535
65060072,1,-2.5168471,-44.3039410
65081230,1,-2.5640393,-44.3198680
65082141,1,-2.5484636,-44.3150648
65081424,1,-2.5715803,-44.3088362
65070770,1,-2.5145502,-44.2551610
65082075,1,-2.5619298,-44.3212171
65045401,1,-2.5069723,-44.3017996
65080246,1,-2.5628335,-44.2999769
65031100,1,-2.4947071,-44.2312166
65043810,1,-2.5590084,-44.2603369
65064240,1,-2.5490945,-44.2275290
65075780,1,-2.5391099,-44.2829046
65090516,1,-2.6395250,-44.2793999
65058792,1,-2.5962829,-44.1908035
65044720,1,-2.5639881,-44.2700969
65046600,1,-2.5508080,-44.2490530
65036770,1,-2.5420238,-44.2657375
65047090,1,-2.5628942,-44.2231594
65081327,1,-2.5691164,-44.3129934
65058545,1,-2.5915582,-44.1985531
65065212,1,-2.4829603,-44.2350527
65077325,1,-2.5037617,-44.3138090
65064441,1,-2.5112013,-44.2484257
65071360,1,-2.4894957,-44.2688343
65057556,1,-2.4929346,-44.3029989
65058621,1,-2.6016139,-44.2011864
65042887,1,-2.5683893,-44.2724561
65081040,1,-2.5429619,-44.2078500
65051852,1,-2.5387395,-44.2118166
65058468,1,-2.5433336,-44.2835771
65070035,1,-2.4952455,-44.2844790
65057772,1,-2.5995961,-44.2277462
65056520,1,-2.5720715,-44.2366867
65050200,1,-2.5391099,-44.2829046
65058854,1,-2.5869001,-44.1924806
65070240,1,-2.5412330,-44.2561563
65064479,1,-2.5160107,-44.2395906
65070901,1,-2.5218030,-44.2479161
65075270,1,-2.6046627,-44.1942784
65035540,1,-2.5400442,-44.2520134
65043100,1,-2.5549700,-44.2565897
65076826,1,-2.5097737,-44.2875163
65042550,1,-2.5617801,-44.2661852
65090693,1,-2.5391099,-44.2829046
65058126,1,-2.5722669,-44.1996046
65058876,1,-2.5714317,-44.2617425
65066800,1,-2.5002417,-44.2252537
65074300,1,-2.5493102,-44.1698478
65058745,1,-2.5538613,-44.1888454
65044787,1,-2.5558172,-44.2751395
65046180,1,-2.5561838,-44.2604637
65068182,1,-2.4836626,-44.2543780
65052844,1,-2.5388620,-44.2031296
65073750,1,-2.5129261,-44.2340734
65074765,1,-2.5134381,-44.2669625
65058025,1,-2.5403391,-44.1973453
65090132,1,-2.5923985,-44.2489841
65074857,1,-2.5072485,-44.2569847
65061370,1,-2.5314477,-44.2570217
65092516,1,-2.5668496,-44.2074326
65061210,1,-2.5317873,-44.2621331
65058266,1,-2.5642948,-44.1928935
65059280,1,-2.5630549,-44.2251688
65083559,1,-2.5825001,-44.3105507
65066030,1,-2.4873128,-44.2434510
65044442,1,-2.5640238,-44.3067651
65043854,1,-2.5635203,-44.3265231
65045780,1,-2.5398307,-44.2553832
65063610,1,-2.5380203,-44.2306015
65073490,1,-2.5301705,-44.2947503
65031250,1,-2.5449947,-44.2845867
65059490,1,-2.5604884,-44.2326107
65041300,1,-2.5487142,-44.2724183
65058226,1,-2.5672969,-44.2037194
65059424,1,-,-
65055230,1,-2.5619001,-44.2257043
65059815,1,-2.6089925,-44.2162264
65045470,1,-2.5609860,-44.2320563
65085610,1,-29.9324857,-51.0453161
65068084,1,-2.4924866,-44.2113321
65035190,1,-2.5293027,-44.2838142
65075670,1,-2.5023161,-44.2850606
65071872,1,-2.4935208,-44.2579681
65066780,1,-2.5025087,-44.2243368
65059422,1,-,-
65068210,1,-2.4890965,-44.2151064
65072420,1,-2.5043510,-44.2419620
65066192,1,-2.5194769,-44.2324468
65066219,1,-2.5313782,-44.2154396
65085258,1,-2.5597097,-44.3367743
65044812,1,-2.5558172,-44.2751395
65056100,1,-2.5644547,-44.2191644
65051866,1,-2.5336326,-44.2103623
65072350,1,-2.5086742,-44.2449059
65055329,1,-2.5682246,-44.2144468
65076050,1,-2.5074748,-44.2705505
65074740,1,-2.5087503,-44.2691687
65066434,1,-2.4959196,-44.2248675
65064435,1,-2.5057507,-44.2516976
65031630,1,-2.5383167,-44.2786864
65058765,1,-2.5648167,-44.2639151
65062710,1,-2.5320057,-44.2349084
65041010,1,-2.5691801,-44.2729603
65062320,1,-2.5278790,-44.2450106
65074340,1,-2.5469971,-44.2149418
65077655,1,-2.5391099,-44.2829046
65053513,1,-2.5423346,-44.2129890
65073715,1,-2.5090059,-44.2319749
65092300,1,-2.5391099,-44.2829046
65065600,1,-2.5251928,-44.2208982
65076760,1,-2.5149911,-44.3060528
65082365,1,-2.5461839,-44.3283655
65063687,1,-2.5293133,-44.2323822
65041610,1,-2.5484623,-44.2698287
65049060,1,-2.5390218,-44.2388325
65083512,1,-2.5891681,-44.3014550
65041680,1,-2.5763939,-44.1637419
65058045,1,-2.5670201,-44.1979617
65072891,1,-2.4908364,-44.2520667
65037460,1,-2.5611287,-44.3209047
65065280,1,-2.4823333,-44.2276665
65075600,1,-2.4970769,-44.2932453
65062871,1,-2.5326966,-44.2785533
65076351,1,-2.5068948,-44.3080769
65035550,1,-2.4813372,-44.2221747
65033075,1,-2.5620198,-44.3150500
65050841,1,-2.5408649,-44.2438727
65045190,1,-2.5406559,-44.2533808
65057220,1,-2.5504373,-44.2347139
65059858,1,-2.6072058,-44.2392742
65041800,1,-2.5474627,-44.2713692
65055463,1,-2.5630797,-44.2361007
65030382,1,-2.5492808,-44.2798843
65030160,1,-2.5423759,-44.2773672
65083308,1,-2.5391099,-44.2829046
65015340,1,-2.5561838,-44.2604637
65050847,1,-2.5426265,-44.2113545
65091139,1,-2.5267875,-44.3019028
65061155,1,-2.5719341,-44.2618571
65083342,1,-2.5515524,-44.3304096
65060240,1,-2.5502741,-44.2706305
65091579,1,-2.6245313,-44.2658601
65045010,1,-2.5527001,-44.2369997
65050590,1,-2.5391099,-44.2829046
65077355,1,-2.4994836,-44.3079076
65030310,1,-2.5420159,-44.2840733
65074870,1,-2.5073240,-44.2512602
65049000,1,-2.5443108,-44.2380038
65072550,1,-2.5066689,-44.2513208
65081385,1,-2.5479656,-44.2924699
65056576,1,-2.5663291,-44.2127138
65071873,1,-2.5623502,-44.2296765
65051843,1,-2.5432286,-44.2091849
65063070,1,-2.5362575,-44.2363927
65054730,1,-2.5389178,-44.2104535
65043550,1,-2.5100020,-44.1883807
65062480,1,-2.5251064,-44.2443320
65021230,1,-2.5617316,-44.1989533
65046840,1,-2.5391755,-44.2421485
65030330,1,-2.5351180,-44.2834898
65060359,1,-2.5391099,-44.2829046
65036470,1,-2.5391099,-44.2829046
65049374,1,-2.5391099,-44.2829046
65025730,1,-2.5378199,-44.2897901
65130000,1,-2.5169408,-44.1022762
65082541,1,-2.5483128,-44.3331482
65058608,1,-2.5825091,-44.1998875
65083333,1,-2.5974299,-44.2485414
65052883,1,-2.5432043,-44.2110752
65043620,1,-2.5391099,-44.2829046
65055278,1,-2.5489761,-44.2121760
65081763,1,-2.5300004,-44.2976153
65048794,1,-2.5402594,-44.2563386
65046460,1,-2.5481526,-44.2473091
65030190,1,-2.5394849,-44.2865424
65054881,1,-2.5305160,-44.2134099
65051570,1,-2.5478429,-44.2185264
65067070,1,-2.5046288,-44.2258744
65063110,1,-2.5344218,-44.2366686
65058473,1,-2.5759544,-44.1858560
65057689,1,-2.5717979,-44.2238872
65070018,1,-2.5391099,-44.2829046
65040705,1,-2.5673158,-44.2651679
65076140,1,-2.5143646,-44.2968993
65015170,1,-2.5391099,-44.2829046
65058517,1,-2.6012627,-44.1840048
65092079,1,-2.5679591,-44.2785647
65065490,1,-2.4869053,-44.2252680
65058704,1,-2.5903733,-44.2476101
65068625,1,-2.5088431,-44.2416289
65031161,1,-2.5571684,-44.2291623
65070740,1,-2.5160783,-44.2576523
65082741,1,-2.5331020,-44.3276207
65058668,1,-2.5907315,-44.2024020
65067540,1,-2.4838139,-44.2350698
65066371,1,-2.5390945,-44.2422030
65058339,1,-2.5307954,-44.2341488
65042540,1,-2.5444224,-44.2649172
65091133,1,-2.5307509,-44.2970010
65086640,1,-2.5391099,-44.2829046
65063689,1,-2.5280286,-44.2321390
65067340,1,-2.4934534,-44.2093994
65055358,1,-2.5715069,-44.2155183
65077120,1,-2.5489019,-44.2497128
65095233,1,-2.5391099,-44.2829046
65074858,1,-2.5065576,-44.2569772
65020460,1,-2.5271554,-44.2940757
65091154,1,-2.4972482,-44.2412150
65074650,1,-2.5502854,-44.1734135
65066323,1,-2.5635012,-44.3264937
65058199,1,-2.5751696,-44.1993063
65068633,1,-2.4906980,-44.2125771
65081493,1,-2.5612240,-44.3231695
65068165,1,-2.4836626,-44.2543780
65095505,1,-2.5519130,-44.2412909
65075025,1,-2.5391099,-44.2829046
65058312,1,-2.5841326,-44.2067167
65095470,1,-2.5605747,-44.2779074
65072524,1,-2.5008043,-44.2467169
65015030,1,-2.5380658,-44.2944257
65068132,1,-2.4852369,-44.2175162
65076657,1,-2.5038696,-44.3066748
65046630,1,-2.5567459,-44.2475856
65040440,1,-2.5375255,-44.3279253
65050740,1,-2.5450330,-44.2196698
65046510,1,-2.6408678,-44.1985133
65095583,1,-2.6197185,-44.2583392
65055284,1,-2.5671046,-44.2219686
65054868,1,-2.5305160,-44.2134099
65072685,1,-2.4979731,-44.2417741
65062460,1,-2.5257006,-44.2460917
65057840,1,-2.4871909,-44.2188674
65020902,1,-2.5341320,-44.2902805
